cowcode	year	gwf_casename	gwf_country	gwf_regimetype	gwf_next	gwf_prior	gwf_spell	gwf_duration	gwf_fail	gwf_party	gwf_military	gwf_monarchy	gwf_personal	gwf_nonautocracy	gwf_disagree
325	1961	Italy 46-NA	Italy	NA			64	15	0	0	0	0	0	democracy	0
325	1962	Italy 46-NA	Italy	NA			64	16	0	0	0	0	0	democracy	0
325	1963	Italy 46-NA	Italy	NA			64	17	0	0	0	0	0	democracy	0
325	1964	Italy 46-NA	Italy	NA			64	18	0	0	0	0	0	democracy	0
325	1965	Italy 46-NA	Italy	NA			64	19	0	0	0	0	0	democracy	0
325	1966	Italy 46-NA	Italy	NA			64	20	0	0	0	0	0	democracy	0
325	1967	Italy 46-NA	Italy	NA			64	21	0	0	0	0	0	democracy	0
325	1968	Italy 46-NA	Italy	NA			64	22	0	0	0	0	0	democracy	0
325	1969	Italy 46-NA	Italy	NA			64	23	0	0	0	0	0	democracy	0
325	1970	Italy 46-NA	Italy	NA			64	24	0	0	0	0	0	democracy	0
325	1971	Italy 46-NA	Italy	NA			64	25	0	0	0	0	0	democracy	0
325	1972	Italy 46-NA	Italy	NA			64	26	0	0	0	0	0	democracy	0
325	1973	Italy 46-NA	Italy	NA			64	27	0	0	0	0	0	democracy	0
325	1974	Italy 46-NA	Italy	NA			64	28	0	0	0	0	0	democracy	0
325	1975	Italy 46-NA	Italy	NA			64	29	0	0	0	0	0	democracy	0
325	1976	Italy 46-NA	Italy	NA			64	30	0	0	0	0	0	democracy	0
325	1977	Italy 46-NA	Italy	NA			64	31	0	0	0	0	0	democracy	0
325	1978	Italy 46-NA	Italy	NA			64	32	0	0	0	0	0	democracy	0
325	1979	Italy 46-NA	Italy	NA			64	33	0	0	0	0	0	democracy	0
325	1980	Italy 46-NA	Italy	NA			64	34	0	0	0	0	0	democracy	0
325	1981	Italy 46-NA	Italy	NA			64	35	0	0	0	0	0	democracy	0
325	1982	Italy 46-NA	Italy	NA			64	36	0	0	0	0	0	democracy	0
325	1983	Italy 46-NA	Italy	NA			64	37	0	0	0	0	0	democracy	0
325	1984	Italy 46-NA	Italy	NA			64	38	0	0	0	0	0	democracy	0
325	1985	Italy 46-NA	Italy	NA			64	39	0	0	0	0	0	democracy	0
325	1986	Italy 46-NA	Italy	NA			64	40	0	0	0	0	0	democracy	0
325	1987	Italy 46-NA	Italy	NA			64	41	0	0	0	0	0	democracy	0
325	1988	Italy 46-NA	Italy	NA			64	42	0	0	0	0	0	democracy	0
325	1989	Italy 46-NA	Italy	NA			64	43	0	0	0	0	0	democracy	0
325	1990	Italy 46-NA	Italy	NA			64	44	0	0	0	0	0	democracy	0
325	1991	Italy 46-NA	Italy	NA			64	45	0	0	0	0	0	democracy	0
325	1992	Italy 46-NA	Italy	NA			64	46	0	0	0	0	0	democracy	0
325	1993	Italy 46-NA	Italy	NA			64	47	0	0	0	0	0	democracy	0
325	1994	Italy 46-NA	Italy	NA			64	48	0	0	0	0	0	democracy	0
325	1995	Italy 46-NA	Italy	NA			64	49	0	0	0	0	0	democracy	0
325	1996	Italy 46-NA	Italy	NA			64	50	0	0	0	0	0	democracy	0
325	1997	Italy 46-NA	Italy	NA			64	51	0	0	0	0	0	democracy	0
325	1998	Italy 46-NA	Italy	NA			64	52	0	0	0	0	0	democracy	0
325	1999	Italy 46-NA	Italy	NA			64	53	0	0	0	0	0	democracy	0
325	2000	Italy 46-NA	Italy	NA			64	54	0	0	0	0	0	democracy	0
325	2001	Italy 46-NA	Italy	NA			64	55	0	0	0	0	0	democracy	0
325	2002	Italy 46-NA	Italy	NA			64	56	0	0	0	0	0	democracy	0
325	2003	Italy 46-NA	Italy	NA			64	57	0	0	0	0	0	democracy	0
325	2004	Italy 46-NA	Italy	NA			64	58	0	0	0	0	0	democracy	0
325	2005	Italy 46-NA	Italy	NA			64	59	0	0	0	0	0	democracy	0
325	2006	Italy 46-NA	Italy	NA			64	60	0	0	0	0	0	democracy	0
325	2007	Italy 46-NA	Italy	NA			64	61	0	0	0	0	0	democracy	0
325	2008	Italy 46-NA	Italy	NA			64	62	0	0	0	0	0	democracy	0
325	2009	Italy 46-NA	Italy	NA			64	63	0	0	0	0	0	democracy	0
325	2010	Italy 46-NA	Italy	NA			64	64	0	0	0	0	0	democracy	6
339	1946	Albania 44-91	Albania	party	democracy		47	2	0	1	0	0	0	NA	0
339	1947	Albania 44-91	Albania	party	democracy		47	3	0	1	0	0	0	NA	0
339	1948	Albania 44-91	Albania	party	democracy		47	4	0	1	0	0	0	NA	0
339	1949	Albania 44-91	Albania	party	democracy		47	5	0	1	0	0	0	NA	0
339	1950	Albania 44-91	Albania	party	democracy		47	6	0	1	0	0	0	NA	0
339	1951	Albania 44-91	Albania	party	democracy		47	7	0	1	0	0	0	NA	0
339	1952	Albania 44-91	Albania	party	democracy		47	8	0	1	0	0	0	NA	0
339	1953	Albania 44-91	Albania	party	democracy		47	9	0	1	0	0	0	NA	0
339	1954	Albania 44-91	Albania	party	democracy		47	10	0	1	0	0	0	NA	0
339	1955	Albania 44-91	Albania	party	democracy		47	11	0	1	0	0	0	NA	0
339	1956	Albania 44-91	Albania	party	democracy		47	12	0	1	0	0	0	NA	0
339	1957	Albania 44-91	Albania	party	democracy		47	13	0	1	0	0	0	NA	0
339	1958	Albania 44-91	Albania	party	democracy		47	14	0	1	0	0	0	NA	0
339	1959	Albania 44-91	Albania	party	democracy		47	15	0	1	0	0	0	NA	0
339	1960	Albania 44-91	Albania	party	democracy		47	16	0	1	0	0	0	NA	0
339	1961	Albania 44-91	Albania	party	democracy		47	17	0	1	0	0	0	NA	0
339	1962	Albania 44-91	Albania	party	democracy		47	18	0	1	0	0	0	NA	0
339	1963	Albania 44-91	Albania	party	democracy		47	19	0	1	0	0	0	NA	0
339	1964	Albania 44-91	Albania	party	democracy		47	20	0	1	0	0	0	NA	0
339	1965	Albania 44-91	Albania	party	democracy		47	21	0	1	0	0	0	NA	0
339	1966	Albania 44-91	Albania	party	democracy		47	22	0	1	0	0	0	NA	0
339	1967	Albania 44-91	Albania	party	democracy		47	23	0	1	0	0	0	NA	0
339	1968	Albania 44-91	Albania	party	democracy		47	24	0	1	0	0	0	NA	0
339	1969	Albania 44-91	Albania	party	democracy		47	25	0	1	0	0	0	NA	0
339	1970	Albania 44-91	Albania	party	democracy		47	26	0	1	0	0	0	NA	0
339	1971	Albania 44-91	Albania	party	democracy		47	27	0	1	0	0	0	NA	0
339	1972	Albania 44-91	Albania	party	democracy		47	28	0	1	0	0	0	NA	0
339	1973	Albania 44-91	Albania	party	democracy		47	29	0	1	0	0	0	NA	0
339	1974	Albania 44-91	Albania	party	democracy		47	30	0	1	0	0	0	NA	0
339	1975	Albania 44-91	Albania	party	democracy		47	31	0	1	0	0	0	NA	0
339	1976	Albania 44-91	Albania	party	democracy		47	32	0	1	0	0	0	NA	0
339	1977	Albania 44-91	Albania	party	democracy		47	33	0	1	0	0	0	NA	0
339	1978	Albania 44-91	Albania	party	democracy		47	34	0	1	0	0	0	NA	0
339	1979	Albania 44-91	Albania	party	democracy		47	35	0	1	0	0	0	NA	0
339	1980	Albania 44-91	Albania	party	democracy		47	36	0	1	0	0	0	NA	0
339	1981	Albania 44-91	Albania	party	democracy		47	37	0	1	0	0	0	NA	0
339	1982	Albania 44-91	Albania	party	democracy		47	38	0	1	0	0	0	NA	0
339	1983	Albania 44-91	Albania	party	democracy		47	39	0	1	0	0	0	NA	0
339	1984	Albania 44-91	Albania	party	democracy		47	40	0	1	0	0	0	NA	0
339	1985	Albania 44-91	Albania	party	democracy		47	41	0	1	0	0	0	NA	0
339	1986	Albania 44-91	Albania	party	democracy		47	42	0	1	0	0	0	NA	0
339	1987	Albania 44-91	Albania	party	democracy		47	43	0	1	0	0	0	NA	0
339	1988	Albania 44-91	Albania	party	democracy		47	44	0	1	0	0	0	NA	0
339	1989	Albania 44-91	Albania	party	democracy		47	45	0	1	0	0	0	NA	0
339	1990	Albania 44-91	Albania	party	democracy		47	46	0	1	0	0	0	NA	0
339	1991	Albania 44-91	Albania	party	democracy		47	47	1	1	0	0	0	NA	0
339	1992	Albania 91-NA	Albania	NA		party	19	1	0	0	0	0	0	democracy	0
339	1993	Albania 91-NA	Albania	NA		party	19	2	0	0	0	0	0	democracy	0
339	1994	Albania 91-NA	Albania	NA		party	19	3	0	0	0	0	0	democracy	0
339	1995	Albania 91-NA	Albania	NA		party	19	4	0	0	0	0	0	democracy	0
339	1996	Albania 91-NA	Albania	NA		party	19	5	0	0	0	0	0	democracy	0
339	1997	Albania 91-NA	Albania	NA		party	19	6	0	0	0	0	0	democracy	0
339	1998	Albania 91-NA	Albania	NA		party	19	7	0	0	0	0	0	democracy	0
339	1999	Albania 91-NA	Albania	NA		party	19	8	0	0	0	0	0	democracy	0
339	2000	Albania 91-NA	Albania	NA		party	19	9	0	0	0	0	0	democracy	0
339	2001	Albania 91-NA	Albania	NA		party	19	10	0	0	0	0	0	democracy	0
339	2002	Albania 91-NA	Albania	NA		party	19	11	0	0	0	0	0	democracy	0
339	2003	Albania 91-NA	Albania	NA		party	19	12	0	0	0	0	0	democracy	0
339	2004	Albania 91-NA	Albania	NA		party	19	13	0	0	0	0	0	democracy	0
339	2005	Albania 91-NA	Albania	NA		party	19	14	0	0	0	0	0	democracy	0
339	2006	Albania 91-NA	Albania	NA		party	19	15	0	0	0	0	0	democracy	0
339	2007	Albania 91-NA	Albania	NA		party	19	16	0	0	0	0	0	democracy	0
339	2008	Albania 91-NA	Albania	NA		party	19	17	0	0	0	0	0	democracy	0
339	2009	Albania 91-NA	Albania	NA		party	19	18	0	0	0	0	0	democracy	0
339	2010	Albania 91-NA	Albania	NA		party	19	19	0	0	0	0	0	democracy	6
341	2007	Montenegro 06-NA	Montenegro	NA			4	1	0	0	0	0	0	democracy	3
341	2008	Montenegro 06-NA	Montenegro	NA			4	2	0	0	0	0	0	democracy	3
341	2009	Montenegro 06-NA	Montenegro	NA			4	3	0	0	0	0	0	democracy	3
341	2010	Montenegro 06-NA	Montenegro	NA			4	4	0	0	0	0	0	democracy	6
343	1992	Macedonia 91-NA	Macedonia	NA			19	1	0	0	0	0	0	democracy	0
343	1993	Macedonia 91-NA	Macedonia	NA			19	2	0	0	0	0	0	democracy	0
343	1994	Macedonia 91-NA	Macedonia	NA			19	3	0	0	0	0	0	democracy	0
343	1995	Macedonia 91-NA	Macedonia	NA			19	4	0	0	0	0	0	democracy	0
343	1996	Macedonia 91-NA	Macedonia	NA			19	5	0	0	0	0	0	democracy	0
343	1997	Macedonia 91-NA	Macedonia	NA			19	6	0	0	0	0	0	democracy	0
343	1998	Macedonia 91-NA	Macedonia	NA			19	7	0	0	0	0	0	democracy	0
343	1999	Macedonia 91-NA	Macedonia	NA			19	8	0	0	0	0	0	democracy	0
343	2000	Macedonia 91-NA	Macedonia	NA			19	9	0	0	0	0	0	democracy	0
343	2001	Macedonia 91-NA	Macedonia	NA			19	10	0	0	0	0	0	democracy	0
343	2002	Macedonia 91-NA	Macedonia	NA			19	11	0	0	0	0	0	democracy	0
343	2003	Macedonia 91-NA	Macedonia	NA			19	12	0	0	0	0	0	democracy	0
343	2004	Macedonia 91-NA	Macedonia	NA			19	13	0	0	0	0	0	democracy	0
343	2005	Macedonia 91-NA	Macedonia	NA			19	14	0	0	0	0	0	democracy	0
343	2006	Macedonia 91-NA	Macedonia	NA			19	15	0	0	0	0	0	democracy	0
343	2007	Macedonia 91-NA	Macedonia	NA			19	16	0	0	0	0	0	democracy	0
343	2008	Macedonia 91-NA	Macedonia	NA			19	17	0	0	0	0	0	democracy	0
343	2009	Macedonia 91-NA	Macedonia	NA			19	18	0	0	0	0	0	democracy	0
343	2010	Macedonia 91-NA	Macedonia	NA			19	19	0	0	0	0	0	democracy	6
344	1992	Croatia 91-NA	Croatia	NA			19	1	0	0	0	0	0	democracy	0
344	1993	Croatia 91-NA	Croatia	NA			19	2	0	0	0	0	0	democracy	0
344	1994	Croatia 91-NA	Croatia	NA			19	3	0	0	0	0	0	democracy	0
344	1995	Croatia 91-NA	Croatia	NA			19	4	0	0	0	0	0	democracy	0
344	1996	Croatia 91-NA	Croatia	NA			19	5	0	0	0	0	0	democracy	0
344	1997	Croatia 91-NA	Croatia	NA			19	6	0	0	0	0	0	democracy	0
344	1998	Croatia 91-NA	Croatia	NA			19	7	0	0	0	0	0	democracy	0
344	1999	Croatia 91-NA	Croatia	NA			19	8	0	0	0	0	0	democracy	0
344	2000	Croatia 91-NA	Croatia	NA			19	9	0	0	0	0	0	democracy	0
344	2001	Croatia 91-NA	Croatia	NA			19	10	0	0	0	0	0	democracy	0
344	2002	Croatia 91-NA	Croatia	NA			19	11	0	0	0	0	0	democracy	0
344	2003	Croatia 91-NA	Croatia	NA			19	12	0	0	0	0	0	democracy	0
344	2004	Croatia 91-NA	Croatia	NA			19	13	0	0	0	0	0	democracy	0
344	2005	Croatia 91-NA	Croatia	NA			19	14	0	0	0	0	0	democracy	0
344	2006	Croatia 91-NA	Croatia	NA			19	15	0	0	0	0	0	democracy	0
344	2007	Croatia 91-NA	Croatia	NA			19	16	0	0	0	0	0	democracy	0
344	2008	Croatia 91-NA	Croatia	NA			19	17	0	0	0	0	0	democracy	0
344	2009	Croatia 91-NA	Croatia	NA			19	18	0	0	0	0	0	democracy	0
344	2010	Croatia 91-NA	Croatia	NA			19	19	0	0	0	0	0	democracy	6
345	1946	Yugoslavia 45-90	Yugoslavia	party			45	1	0	1	0	0	0	NA	0
345	1947	Yugoslavia 45-90	Yugoslavia	party			45	2	0	1	0	0	0	NA	0
345	1948	Yugoslavia 45-90	Yugoslavia	party			45	3	0	1	0	0	0	NA	0
345	1949	Yugoslavia 45-90	Yugoslavia	party			45	4	0	1	0	0	0	NA	0
345	1950	Yugoslavia 45-90	Yugoslavia	party			45	5	0	1	0	0	0	NA	0
345	1951	Yugoslavia 45-90	Yugoslavia	party			45	6	0	1	0	0	0	NA	0
345	1952	Yugoslavia 45-90	Yugoslavia	party			45	7	0	1	0	0	0	NA	0
345	1953	Yugoslavia 45-90	Yugoslavia	party			45	8	0	1	0	0	0	NA	0
345	1954	Yugoslavia 45-90	Yugoslavia	party			45	9	0	1	0	0	0	NA	0
345	1955	Yugoslavia 45-90	Yugoslavia	party			45	10	0	1	0	0	0	NA	0
345	1956	Yugoslavia 45-90	Yugoslavia	party			45	11	0	1	0	0	0	NA	0
345	1957	Yugoslavia 45-90	Yugoslavia	party			45	12	0	1	0	0	0	NA	0
345	1958	Yugoslavia 45-90	Yugoslavia	party			45	13	0	1	0	0	0	NA	0
345	1959	Yugoslavia 45-90	Yugoslavia	party			45	14	0	1	0	0	0	NA	0
345	1960	Yugoslavia 45-90	Yugoslavia	party			45	15	0	1	0	0	0	NA	0
345	1961	Yugoslavia 45-90	Yugoslavia	party			45	16	0	1	0	0	0	NA	0
345	1962	Yugoslavia 45-90	Yugoslavia	party			45	17	0	1	0	0	0	NA	0
345	1963	Yugoslavia 45-90	Yugoslavia	party			45	18	0	1	0	0	0	NA	0
345	1964	Yugoslavia 45-90	Yugoslavia	party			45	19	0	1	0	0	0	NA	0
345	1965	Yugoslavia 45-90	Yugoslavia	party			45	20	0	1	0	0	0	NA	0
345	1966	Yugoslavia 45-90	Yugoslavia	party			45	21	0	1	0	0	0	NA	0
345	1967	Yugoslavia 45-90	Yugoslavia	party			45	22	0	1	0	0	0	NA	0
345	1968	Yugoslavia 45-90	Yugoslavia	party			45	23	0	1	0	0	0	NA	0
345	1969	Yugoslavia 45-90	Yugoslavia	party			45	24	0	1	0	0	0	NA	0
345	1970	Yugoslavia 45-90	Yugoslavia	party			45	25	0	1	0	0	0	NA	0
345	1971	Yugoslavia 45-90	Yugoslavia	party			45	26	0	1	0	0	0	NA	0
345	1972	Yugoslavia 45-90	Yugoslavia	party			45	27	0	1	0	0	0	NA	0
345	1973	Yugoslavia 45-90	Yugoslavia	party			45	28	0	1	0	0	0	NA	0
345	1974	Yugoslavia 45-90	Yugoslavia	party			45	29	0	1	0	0	0	NA	0
345	1975	Yugoslavia 45-90	Yugoslavia	party			45	30	0	1	0	0	0	NA	0
345	1976	Yugoslavia 45-90	Yugoslavia	party			45	31	0	1	0	0	0	NA	0
345	1977	Yugoslavia 45-90	Yugoslavia	party			45	32	0	1	0	0	0	NA	0
345	1978	Yugoslavia 45-90	Yugoslavia	party			45	33	0	1	0	0	0	NA	0
345	1979	Yugoslavia 45-90	Yugoslavia	party			45	34	0	1	0	0	0	NA	0
345	1980	Yugoslavia 45-90	Yugoslavia	party			45	35	0	1	0	0	0	NA	0
345	1981	Yugoslavia 45-90	Yugoslavia	party			45	36	0	1	0	0	0	NA	0
345	1982	Yugoslavia 45-90	Yugoslavia	party			45	37	0	1	0	0	0	NA	0
345	1983	Yugoslavia 45-90	Yugoslavia	party			45	38	0	1	0	0	0	NA	0
345	1984	Yugoslavia 45-90	Yugoslavia	party			45	39	0	1	0	0	0	NA	0
345	1985	Yugoslavia 45-90	Yugoslavia	party			45	40	0	1	0	0	0	NA	0
345	1986	Yugoslavia 45-90	Yugoslavia	party			45	41	0	1	0	0	0	NA	0
345	1987	Yugoslavia 45-90	Yugoslavia	party			45	42	0	1	0	0	0	NA	0
345	1988	Yugoslavia 45-90	Yugoslavia	party			45	43	0	1	0	0	0	NA	0
345	1989	Yugoslavia 45-90	Yugoslavia	party			45	44	0	1	0	0	0	NA	0
345	1990	Yugoslavia 45-90	Yugoslavia	party			45	45	1	1	0	0	0	NA	0
345	1992	Serbia 91-00	Serbia	party-personal	democracy		9	1	0	1	0	0	0	NA	0
345	1993	Serbia 91-00	Serbia	party-personal	democracy		9	2	0	1	0	0	0	NA	0
345	1994	Serbia 91-00	Serbia	party-personal	democracy		9	3	0	1	0	0	0	NA	0
345	1995	Serbia 91-00	Serbia	party-personal	democracy		9	4	0	1	0	0	0	NA	0
345	1996	Serbia 91-00	Serbia	party-personal	democracy		9	5	0	1	0	0	0	NA	0
345	1997	Serbia 91-00	Serbia	party-personal	democracy		9	6	0	1	0	0	0	NA	0
345	1998	Serbia 91-00	Serbia	party-personal	democracy		9	7	0	1	0	0	0	NA	0
345	1999	Serbia 91-00	Serbia	party-personal	democracy		9	8	0	1	0	0	0	NA	0
345	2000	Serbia 91-00	Serbia	party-personal	democracy		9	9	1	1	0	0	0	NA	0
345	2001	Serbia 00-NA	Serbia	NA		sppersonal	10	1	0	0	0	0	0	democracy	0
345	2002	Serbia 00-NA	Serbia	NA		sppersonal	10	2	0	0	0	0	0	democracy	0
345	2003	Serbia 00-NA	Serbia	NA		sppersonal	10	3	0	0	0	0	0	democracy	0
345	2004	Serbia 00-NA	Serbia	NA		sppersonal	10	4	0	0	0	0	0	democracy	0
345	2005	Serbia 00-NA	Serbia	NA		sppersonal	10	5	0	0	0	0	0	democracy	0
345	2006	Serbia 00-NA	Serbia	NA		sppersonal	10	6	0	0	0	0	0	democracy	0
345	2007	Serbia 00-NA	Serbia	NA		sppersonal	10	7	0	0	0	0	0	democracy	6
345	2008	Serbia 00-NA	Serbia	NA		sppersonal	10	8	0	0	0	0	0	democracy	6
345	2009	Serbia 00-NA	Serbia	NA		sppersonal	10	9	0	0	0	0	0	democracy	6
345	2010	Serbia 00-NA	Serbia	NA		sppersonal	10	10	0	0	0	0	0	democracy	6
346	1993	Bosnia and Herzegovina 92-95	Bosnia and Herzegovina	NA	foreign-occupied		3	1	0	0	0	0	0	warlord	5
346	1994	Bosnia and Herzegovina 92-95	Bosnia and Herzegovina	NA	foreign-occupied		3	2	0	0	0	0	0	warlord	5
346	1995	Bosnia and Herzegovina 92-95	Bosnia and Herzegovina	NA	foreign-occupied		3	3	1	0	0	0	0	warlord	5
346	1996	Bosnia and Herzegovina 95-09	Bosnia and Herzegovina	NA		warlord	14	1	0	0	0	0	0	foreign-occupied	5
346	1997	Bosnia and Herzegovina 95-09	Bosnia and Herzegovina	NA		warlord	14	2	0	0	0	0	0	foreign-occupied	5
346	1998	Bosnia and Herzegovina 95-09	Bosnia and Herzegovina	NA		warlord	14	3	0	0	0	0	0	foreign-occupied	5
346	1999	Bosnia and Herzegovina 95-09	Bosnia and Herzegovina	NA		warlord	14	4	0	0	0	0	0	foreign-occupied	5
346	2000	Bosnia and Herzegovina 95-09	Bosnia and Herzegovina	NA		warlord	14	5	0	0	0	0	0	foreign-occupied	5
346	2001	Bosnia and Herzegovina 95-09	Bosnia and Herzegovina	NA		warlord	14	6	0	0	0	0	0	foreign-occupied	5
346	2002	Bosnia and Herzegovina 95-09	Bosnia and Herzegovina	NA		warlord	14	7	0	0	0	0	0	foreign-occupied	5
346	2003	Bosnia and Herzegovina 95-09	Bosnia and Herzegovina	NA		warlord	14	8	0	0	0	0	0	foreign-occupied	5
346	2004	Bosnia and Herzegovina 95-09	Bosnia and Herzegovina	NA		warlord	14	9	0	0	0	0	0	foreign-occupied	5
346	2005	Bosnia and Herzegovina 95-09	Bosnia and Herzegovina	NA		warlord	14	10	0	0	0	0	0	foreign-occupied	5
346	2006	Bosnia and Herzegovina 95-09	Bosnia and Herzegovina	NA		warlord	14	11	0	0	0	0	0	foreign-occupied	5
346	2007	Bosnia and Herzegovina 95-09	Bosnia and Herzegovina	NA		warlord	14	12	0	0	0	0	0	foreign-occupied	5
346	2008	Bosnia and Herzegovina 95-09	Bosnia and Herzegovina	NA		warlord	14	13	0	0	0	0	0	foreign-occupied	5
346	2009	Bosnia and Herzegovina 95-09	Bosnia and Herzegovina	NA		warlord	14	14	1	0	0	0	0	foreign-occupied	5
349	1992	Slovenia 91-NA	Slovenia	NA			19	1	0	0	0	0	0	democracy	0
349	1993	Slovenia 91-NA	Slovenia	NA			19	2	0	0	0	0	0	democracy	0
349	1994	Slovenia 91-NA	Slovenia	NA			19	3	0	0	0	0	0	democracy	0
349	1995	Slovenia 91-NA	Slovenia	NA			19	4	0	0	0	0	0	democracy	0
349	1996	Slovenia 91-NA	Slovenia	NA			19	5	0	0	0	0	0	democracy	0
349	1997	Slovenia 91-NA	Slovenia	NA			19	6	0	0	0	0	0	democracy	0
349	1998	Slovenia 91-NA	Slovenia	NA			19	7	0	0	0	0	0	democracy	0
349	1999	Slovenia 91-NA	Slovenia	NA			19	8	0	0	0	0	0	democracy	0
349	2000	Slovenia 91-NA	Slovenia	NA			19	9	0	0	0	0	0	democracy	0
349	2001	Slovenia 91-NA	Slovenia	NA			19	10	0	0	0	0	0	democracy	0
349	2002	Slovenia 91-NA	Slovenia	NA			19	11	0	0	0	0	0	democracy	0
349	2003	Slovenia 91-NA	Slovenia	NA			19	12	0	0	0	0	0	democracy	0
349	2004	Slovenia 91-NA	Slovenia	NA			19	13	0	0	0	0	0	democracy	0
349	2005	Slovenia 91-NA	Slovenia	NA			19	14	0	0	0	0	0	democracy	0
349	2006	Slovenia 91-NA	Slovenia	NA			19	15	0	0	0	0	0	democracy	0
349	2007	Slovenia 91-NA	Slovenia	NA			19	16	0	0	0	0	0	democracy	0
349	2008	Slovenia 91-NA	Slovenia	NA			19	17	0	0	0	0	0	democracy	0
349	2009	Slovenia 91-NA	Slovenia	NA			19	18	0	0	0	0	0	democracy	0
349	2010	Slovenia 91-NA	Slovenia	NA			19	19	0	0	0	0	0	democracy	6
350	1946	Greece 44-46	Greece	NA	democracy		2	2	1	0	0	0	0	foreign-occupied	6
350	1947	Greece 46-67	Greece	NA	military	foreign-occupied	20	1	0	0	0	0	0	democracy	0
350	1948	Greece 46-67	Greece	NA	military	foreign-occupied	20	2	0	0	0	0	0	democracy	0
350	1949	Greece 46-67	Greece	NA	military	foreign-occupied	20	3	0	0	0	0	0	democracy	0
350	1950	Greece 46-67	Greece	NA	military	foreign-occupied	20	4	0	0	0	0	0	democracy	0
350	1951	Greece 46-67	Greece	NA	military	foreign-occupied	20	5	0	0	0	0	0	democracy	0
350	1952	Greece 46-67	Greece	NA	military	foreign-occupied	20	6	0	0	0	0	0	democracy	0
350	1953	Greece 46-67	Greece	NA	military	foreign-occupied	20	7	0	0	0	0	0	democracy	0
350	1954	Greece 46-67	Greece	NA	military	foreign-occupied	20	8	0	0	0	0	0	democracy	0
350	1955	Greece 46-67	Greece	NA	military	foreign-occupied	20	9	0	0	0	0	0	democracy	0
350	1956	Greece 46-67	Greece	NA	military	foreign-occupied	20	10	0	0	0	0	0	democracy	0
350	1957	Greece 46-67	Greece	NA	military	foreign-occupied	20	11	0	0	0	0	0	democracy	0
350	1958	Greece 46-67	Greece	NA	military	foreign-occupied	20	12	0	0	0	0	0	democracy	0
350	1959	Greece 46-67	Greece	NA	military	foreign-occupied	20	13	0	0	0	0	0	democracy	0
350	1960	Greece 46-67	Greece	NA	military	foreign-occupied	20	14	0	0	0	0	0	democracy	0
350	1961	Greece 46-67	Greece	NA	military	foreign-occupied	20	15	0	0	0	0	0	democracy	0
350	1962	Greece 46-67	Greece	NA	military	foreign-occupied	20	16	0	0	0	0	0	democracy	0
350	1963	Greece 46-67	Greece	NA	military	foreign-occupied	20	17	0	0	0	0	0	democracy	0
350	1964	Greece 46-67	Greece	NA	military	foreign-occupied	20	18	0	0	0	0	0	democracy	0
350	1965	Greece 46-67	Greece	NA	military	foreign-occupied	20	19	0	0	0	0	0	democracy	0
350	1966	Greece 46-67	Greece	NA	military	foreign-occupied	20	20	0	0	0	0	0	democracy	0
350	1967	Greece 46-67	Greece	NA	military	foreign-occupied	20	21	1	0	0	0	0	democracy	0
350	1968	Greece 67-74	Greece	military	democracy	democracy	7	1	0	0	1	0	0	NA	0
350	1969	Greece 67-74	Greece	military	democracy	democracy	7	2	0	0	1	0	0	NA	0
350	1970	Greece 67-74	Greece	military	democracy	democracy	7	3	0	0	1	0	0	NA	0
350	1971	Greece 67-74	Greece	military	democracy	democracy	7	4	0	0	1	0	0	NA	0
350	1972	Greece 67-74	Greece	military	democracy	democracy	7	5	0	0	1	0	0	NA	0
350	1973	Greece 67-74	Greece	military	democracy	democracy	7	6	0	0	1	0	0	NA	0
350	1974	Greece 67-74	Greece	military	democracy	democracy	7	7	1	0	1	0	0	NA	0
350	1975	Greece 74-NA	Greece	NA		military	36	1	0	0	0	0	0	democracy	0
350	1976	Greece 74-NA	Greece	NA		military	36	2	0	0	0	0	0	democracy	0
350	1977	Greece 74-NA	Greece	NA		military	36	3	0	0	0	0	0	democracy	0
350	1978	Greece 74-NA	Greece	NA		military	36	4	0	0	0	0	0	democracy	0
350	1979	Greece 74-NA	Greece	NA		military	36	5	0	0	0	0	0	democracy	0
350	1980	Greece 74-NA	Greece	NA		military	36	6	0	0	0	0	0	democracy	0
350	1981	Greece 74-NA	Greece	NA		military	36	7	0	0	0	0	0	democracy	0
350	1982	Greece 74-NA	Greece	NA		military	36	8	0	0	0	0	0	democracy	0
350	1983	Greece 74-NA	Greece	NA		military	36	9	0	0	0	0	0	democracy	0
350	1984	Greece 74-NA	Greece	NA		military	36	10	0	0	0	0	0	democracy	0
350	1985	Greece 74-NA	Greece	NA		military	36	11	0	0	0	0	0	democracy	0
350	1986	Greece 74-NA	Greece	NA		military	36	12	0	0	0	0	0	democracy	0
350	1987	Greece 74-NA	Greece	NA		military	36	13	0	0	0	0	0	democracy	0
350	1988	Greece 74-NA	Greece	NA		military	36	14	0	0	0	0	0	democracy	0
350	1989	Greece 74-NA	Greece	NA		military	36	15	0	0	0	0	0	democracy	0
350	1990	Greece 74-NA	Greece	NA		military	36	16	0	0	0	0	0	democracy	0
350	1991	Greece 74-NA	Greece	NA		military	36	17	0	0	0	0	0	democracy	0
350	1992	Greece 74-NA	Greece	NA		military	36	18	0	0	0	0	0	democracy	0
350	1993	Greece 74-NA	Greece	NA		military	36	19	0	0	0	0	0	democracy	0
